"Popolazione residente per età e sesso al 1° gennaio 2025 (dati provvisori)"
"Codice comune";"Comune";"Età";"Totale maschi";"Totale femmine";"Totale"
"012118";"Samarate";46;115;103;218
"012118";"Samarate";47;115;126;241
"012118";"Samarate";48;122;110;232
"012118";"Samarate";49;136;133;269
"012118";"Samarate";50;128;124;252
"012118";"Samarate";51;128;129;257
"012118";"Samarate";52;150;119;269
"012118";"Samarate";53;156;122;278
"012118";"Samarate";54;114;131;245
"012118";"Samarate";55;126;121;247
"012118";"Samarate";56;139;126;265
"012118";"Samarate";57;140;123;263
"012118";"Samarate";58;129;153;282
"012118";"Samarate";59;133;131;264
"012118";"Samarate";60;156;138;294
"012118";"Samarate";61;115;119;234
"012118";"Samarate";62;109;121;230
"012118";"Samarate";63;125;116;241
"012118";"Samarate";64;120;119;239
"012118";"Samarate";65;119;104;223
"012118";"Samarate";66;102;103;205
"012118";"Samarate";67;98;113;211
"012118";"Samarate";68;102;99;201
"012118";"Samarate";69;91;104;195
"012118";"Samarate";70;82;97;179
"012118";"Samarate";71;83;89;172
"012118";"Samarate";72;75;88;163
"012118";"Samarate";73;71;109;180
"012118";"Samarate";74;84;95;179
"012118";"Samarate";75;73;90;163
"012118";"Samarate";76;94;100;194
"012118";"Samarate";77;81;93;174
"012118";"Samarate";78;77;94;171
"012118";"Samarate";79;57;82;139
"012118";"Samarate";80;77;84;161
"012118";"Samarate";81;50;59;109
"012118";"Samarate";82;56;84;140
"012118";"Samarate";83;62;82;144
"012118";"Samarate";84;53;97;150
"012118";"Samarate";85;41;76;117
"012118";"Samarate";86;42;65;107
"012118";"Samarate";87;29;66;95
"012118";"Samarate";88;36;52;88
"012118";"Samarate";89;35;35;70
"012118";"Samarate";90;20;39;59
"012118";"Samarate";91;19;26;45
"012118";"Samarate";92;10;27;37
"012118";"Samarate";93;8;18;26
"012118";"Samarate";94;9;14;23
"012118";"Samarate";95;6;9;15
"012118";"Samarate";96;1;8;9
"012118";"Samarate";97;0;10;10
"012118";"Samarate";98;0;7;7
"012118";"Samarate";99;2;4;6
"012118";"Samarate";100;4;4;8
"012118";"Samarate";999;8035;8149;16184
"012141";"Sangiano";0;4;1;5
"012141";"Sangiano";1;4;2;6
"012141";"Sangiano";2;6;4;10
"012141";"Sangiano";3;3;1;4
"012141";"Sangiano";4;1;4;5
"012141";"Sangiano";5;5;7;12
"012141";"Sangiano";6;7;3;10
"012141";"Sangiano";7;2;7;9
"012141";"Sangiano";8;9;5;14
"012141";"Sangiano";9;8;7;15
"012141";"Sangiano";10;11;4;15
"012141";"Sangiano";11;8;9;17
"012141";"Sangiano";12;11;3;14
"012141";"Sangiano";13;10;10;20
"012141";"Sangiano";14;12;7;19
"012141";"Sangiano";15;7;5;12
"012141";"Sangiano";16;12;5;17
"012141";"Sangiano";17;9;4;13
"012141";"Sangiano";18;8;9;17
"012141";"Sangiano";19;7;3;10
"012141";"Sangiano";20;9;8;17
"012141";"Sangiano";21;6;8;14
"012141";"Sangiano";22;13;6;19
"012141";"Sangiano";23;9;5;14
"012141";"Sangiano";24;4;7;11
"012141";"Sangiano";25;8;5;13
"012141";"Sangiano";26;5;8;13
"012141";"Sangiano";27;11;9;20
"012141";"Sangiano";28;2;3;5
"012141";"Sangiano";29;5;4;9
"012141";"Sangiano";30;11;4;15
"012141";"Sangiano";31;8;8;16
"012141";"Sangiano";32;7;4;11
"012141";"Sangiano";33;4;7;11
"012141";"Sangiano";34;11;9;20
"012141";"Sangiano";35;7;9;16
"012141";"Sangiano";36;8;6;14
"012141";"Sangiano";37;7;5;12
"012141";"Sangiano";38;12;6;18
"012141";"Sangiano";39;9;7;16
"012141";"Sangiano";40;6;9;15
"012141";"Sangiano";41;9;11;20
"012141";"Sangiano";42;11;13;24
"012141";"Sangiano";43;6;8;14
"012141";"Sangiano";44;14;12;26
"012141";"Sangiano";45;12;9;21
"012141";"Sangiano";46;6;12;18
"012141";"Sangiano";47;15;13;28
"012141";"Sangiano";48;11;9;20
"012141";"Sangiano";49;11;11;22
"012141";"Sangiano";50;14;12;26
"012141";"Sangiano";51;12;10;22
"012141";"Sangiano";52;9;11;20
"012141";"Sangiano";53;15;7;22
"012141";"Sangiano";54;13;13;26
"012141";"Sangiano";55;9;13;22
"012141";"Sangiano";56;11;3;14
"012141";"Sangiano";57;11;14;25
"012141";"Sangiano";58;10;8;18
"012141";"Sangiano";59;12;11;23
"012141";"Sangiano";60;11;13;24
"012141";"Sangiano";61;10;16;26
"012141";"Sangiano";62;11;16;27
"012141";"Sangiano";63;10;13;23
"012141";"Sangiano";64;5;10;15
"012141";"Sangiano";65;8;6;14
"012141";"Sangiano";66;10;9;19
"012141";"Sangiano";67;7;11;18
"012141";"Sangiano";68;8;7;15
"012141";"Sangiano";69;15;9;24
"012141";"Sangiano";70;9;7;16
"012141";"Sangiano";71;7;10;17
"012141";"Sangiano";72;13;13;26
"012141";"Sangiano";73;2;5;7
"012141";"Sangiano";74;9;4;13
"012141";"Sangiano";75;5;8;13
"012141";"Sangiano";76;10;7;17
"012141";"Sangiano";77;9;10;19
"012141";"Sangiano";78;4;9;13
"012141";"Sangiano";79;7;4;11
"012141";"Sangiano";80;4;4;8
"012141";"Sangiano";81;4;4;8
"012141";"Sangiano";82;4;6;10
"012141";"Sangiano";83;6;8;14
"012141";"Sangiano";84;8;4;12
"012141";"Sangiano";85;6;8;14
"012141";"Sangiano";86;1;6;7
"012141";"Sangiano";87;4;6;10
"012141";"Sangiano";88;0;1;1
"012141";"Sangiano";89;2;2;4
"012141";"Sangiano";90;2;1;3
"012141";"Sangiano";91;0;3;3
"012141";"Sangiano";92;0;1;1
"012141";"Sangiano";93;2;2;4
"012141";"Sangiano";94;0;4;4
"012141";"Sangiano";95;0;2;2
"012141";"Sangiano";96;0;0;0
"012141";"Sangiano";97;0;0;0
"012141";"Sangiano";98;0;0;0
"012141";"Sangiano";99;0;0;0
"012141";"Sangiano";100;0;1;1
"012141";"Sangiano";999;730;687;1417
"012119";"Saronno";0;137;121;258
"012119";"Saronno";1;118;124;242
"012119";"Saronno";2;109;119;228
"012119";"Saronno";3;143;136;279
"012119";"Saronno";4;122;105;227
"012119";"Saronno";5;142;134;276
"012119";"Saronno";6;166;151;317
"012119";"Saronno";7;143;152;295
"012119";"Saronno";8;145;158;303
"012119";"Saronno";9;170;165;335
"012119";"Saronno";10;191;173;364
"012119";"Saronno";11;193;184;377
"012119";"Saronno";12;159;151;310
"012119";"Saronno";13;189;174;363
"012119";"Saronno";14;177;162;339
"012119";"Saronno";15;214;201;415
"012119";"Saronno";16;200;161;361
"012119";"Saronno";17;219;188;407
"012119";"Saronno";18;230;196;426
"012119";"Saronno";19;195;190;385
"012119";"Saronno";20;199;175;374
"012119";"Saronno";21;183;179;362
"012119";"Saronno";22;201;182;383
"012119";"Saronno";23;204;182;386
"012119";"Saronno";24;197;203;400
"012119";"Saronno";25;171;177;348
"012119";"Saronno";26;187;173;360
"012119";"Saronno";27;166;191;357
"012119";"Saronno";28;194;185;379
"012119";"Saronno";29;163;207;370
"012119";"Saronno";30;220;185;405
"012119";"Saronno";31;212;195;407
"012119";"Saronno";32;195;202;397
"012119";"Saronno";33;227;187;414
"012119";"Saronno";34;198;237;435
"012119";"Saronno";35;204;197;401
"012119";"Saronno";36;198;227;425
"012119";"Saronno";37;206;197;403
"012119";"Saronno";38;249;197;446
"012119";"Saronno";39;240;237;477
"012119";"Saronno";40;209;220;429
"012119";"Saronno";41;233;235;468
"012119";"Saronno";42;217;242;459
"012119";"Saronno";43;220;255;475
"012119";"Saronno";44;242;218;460
"012119";"Saronno";45;237;267;504
"012119";"Saronno";46;255;233;488
"012119";"Saronno";47;267;258;525
"012119";"Saronno";48;267;280;547
"012119";"Saronno";49;302;320;622
"012119";"Saronno";50;292;308;600
"012119";"Saronno";51;278;346;624
"012119";"Saronno";52;325;337;662
"012119";"Saronno";53;291;290;581
"012119";"Saronno";54;300;345;645
"012119";"Saronno";55;311;328;639
"012119";"Saronno";56;310;298;608
"012119";"Saronno";57;323;325;648
"012119";"Saronno";58;279;298;577
"012119";"Saronno";59;318;347;665
"012119";"Saronno";60;278;316;594
"012119";"Saronno";61;274;286;560
"012119";"Saronno";62;254;317;571
"012119";"Saronno";63;263;289;552
"012119";"Saronno";64;226;242;468
"012119";"Saronno";65;240;262;502
"012119";"Saronno";66;240;256;496
"012119";"Saronno";67;202;222;424
"012119";"Saronno";68;194;281;475
"012119";"Saronno";69;201;246;447
"012119";"Saronno";70;203;260;463
"012119";"Saronno";71;189;223;412
"012119";"Saronno";72;188;234;422
"012119";"Saronno";73;198;224;422
"012119";"Saronno";74;189;257;446
"012119";"Saronno";75;194;276;470
"012119";"Saronno";76;210;279;489
"012119";"Saronno";77;188;275;463
"012119";"Saronno";78;191;237;428
"012119";"Saronno";79;156;220;376
"012119";"Saronno";80;143;207;350
"012119";"Saronno";81;160;192;352
"012119";"Saronno";82;127;205;332
"012119";"Saronno";83;145;192;337
"012119";"Saronno";84;127;183;310
"012119";"Saronno";85;119;183;302
"012119";"Saronno";86;106;183;289
"012119";"Saronno";87;97;132;229
"012119";"Saronno";88;91;134;225
"012119";"Saronno";89;60;120;180
"012119";"Saronno";90;55;93;148
"012119";"Saronno";91;36;86;122
"012119";"Saronno";92;25;75;100
"012119";"Saronno";93;29;51;80
"012119";"Saronno";94;20;56;76
"012119";"Saronno";95;9;39;48
"012119";"Saronno";96;10;29;39
"012119";"Saronno";97;6;21;27
"012119";"Saronno";98;3;12;15
"012119";"Saronno";99;0;11;11
"012119";"Saronno";100;3;11;14
"012119";"Saronno";999;18501;20227;38728
"012120";"Sesto Calende";0;36;33;69
"012120";"Sesto Calende";1;36;33;69
"012120";"Sesto Calende";2;38;24;62
"012120";"Sesto Calende";3;38;37;75
"012120";"Sesto Calende";4;44;38;82
"012120";"Sesto Calende";5;42;49;91
"012120";"Sesto Calende";6;50;40;90
"012120";"Sesto Calende";7;46;36;82
"012120";"Sesto Calende";8;36;51;87
"012120";"Sesto Calende";9;48;27;75
"012120";"Sesto Calende";10;47;53;100
"012120";"Sesto Calende";11;47;63;110
"012120";"Sesto Calende";12;52;59;111
"012120";"Sesto Calende";13;49;54;103
"012120";"Sesto Calende";14;42;47;89
"012120";"Sesto Calende";15;59;47;106
"012120";"Sesto Calende";16;57;56;113
"012120";"Sesto Calende";17;61;55;116
"012120";"Sesto Calende";18;49;64;113
"012120";"Sesto Calende";19;61;44;105
"012120";"Sesto Calende";20;54;58;112
"012120";"Sesto Calende";21;38;51;89
"012120";"Sesto Calende";22;54;53;107
"012120";"Sesto Calende";23;50;44;94
"012120";"Sesto Calende";24;56;55;111
"012120";"Sesto Calende";25;46;55;101
"012120";"Sesto Calende";26;51;47;98
"012120";"Sesto Calende";27;50;50;100
"012120";"Sesto Calende";28;57;39;96
"012120";"Sesto Calende";29;46;39;85
"012120";"Sesto Calende";30;65;59;124
"012120";"Sesto Calende";31;56;57;113
"012120";"Sesto Calende";32;56;59;115
"012120";"Sesto Calende";33;55;59;114
"012120";"Sesto Calende";34;64;46;110
"012120";"Sesto Calende";35;62;52;114
"012120";"Sesto Calende";36;51;61;112
"012120";"Sesto Calende";37;60;53;113
"012120";"Sesto Calende";38;44;47;91
"012120";"Sesto Calende";39;66;62;128
"012120";"Sesto Calende";40;48;47;95
"012120";"Sesto Calende";41;72;68;140
"012120";"Sesto Calende";42;64;57;121
"012120";"Sesto Calende";43;65;67;132
"012120";"Sesto Calende";44;65;73;138
"012120";"Sesto Calende";45;57;65;122
"012120";"Sesto Calende";46;72;63;135
"012120";"Sesto Calende";47;87;88;175
"012120";"Sesto Calende";48;78;74;152
"012120";"Sesto Calende";49;83;88;171
"012120";"Sesto Calende";50;99;97;196
"012120";"Sesto Calende";51;90;99;189
"012120";"Sesto Calende";52;89;110;199
"012120";"Sesto Calende";53;92;92;184
"012120";"Sesto Calende";54;95;89;184
"012120";"Sesto Calende";55;96;109;205
"012120";"Sesto Calende";56;111;87;198
"012120";"Sesto Calende";57;80;98;178
"012120";"Sesto Calende";58;100;89;189
"012120";"Sesto Calende";59;96;98;194
"012120";"Sesto Calende";60;88;85;173
"012120";"Sesto Calende";61;84;83;167
"012120";"Sesto Calende";62;86;92;178
"012120";"Sesto Calende";63;62;82;144
"012120";"Sesto Calende";64;64;84;148
"012120";"Sesto Calende";65;70;77;147
"012120";"Sesto Calende";66;65;72;137
"012120";"Sesto Calende";67;66;60;126
"012120";"Sesto Calende";68;69;74;143
"012120";"Sesto Calende";69;63;63;126
"012120";"Sesto Calende";70;61;63;124
"012120";"Sesto Calende";71;36;51;87
"012120";"Sesto Calende";72;37;71;108
"012120";"Sesto Calende";73;50;67;117
"012120";"Sesto Calende";74;57;60;117
"012120";"Sesto Calende";75;65;58;123
"012120";"Sesto Calende";76;49;81;130
"012120";"Sesto Calende";77;46;53;99
"012120";"Sesto Calende";78;64;87;151
"012120";"Sesto Calende";79;46;51;97
"012120";"Sesto Calende";80;33;63;96
"012120";"Sesto Calende";81;41;51;92
"012120";"Sesto Calende";82;46;70;116
"012120";"Sesto Calende";83;31;60;91
"012120";"Sesto Calende";84;49;65;114
"012120";"Sesto Calende";85;29;55;84
"012120";"Sesto Calende";86;32;53;85
"012120";"Sesto Calende";87;28;47;75
"012120";"Sesto Calende";88;16;30;46
"012120";"Sesto Calende";89;24;29;53
"012120";"Sesto Calende";90;13;26;39
"012120";"Sesto Calende";91;15;33;48
"012120";"Sesto Calende";92;11;17;28
"012120";"Sesto Calende";93;9;17;26
"012120";"Sesto Calende";94;4;10;14
"012120";"Sesto Calende";95;3;8;11
"012120";"Sesto Calende";96;0;9;9
"012120";"Sesto Calende";97;1;7;8
"012120";"Sesto Calende";98;0;2;2
"012120";"Sesto Calende";99;0;3;3
"012120";"Sesto Calende";100;1;3;4
"012120";"Sesto Calende";999;5272;5686;10958
"012121";"Solbiate Arno";0;14;16;30
"012121";"Solbiate Arno";1;14;13;27
"012121";"Solbiate Arno";2;14;12;26
"012121";"Solbiate Arno";3;10;16;26
"012121";"Solbiate Arno";4;8;8;16
"012121";"Solbiate Arno";5;18;17;35
"012121";"Solbiate Arno";6;17;15;32
"012121";"Solbiate Arno";7;11;15;26
"012121";"Solbiate Arno";8;13;19;32
"012121";"Solbiate Arno";9;17;20;37
"012121";"Solbiate Arno";10;23;17;40
"012121";"Solbiate Arno";11;13;18;31
"012121";"Solbiate Arno";12;27;27;54
"012121";"Solbiate Arno";13;22;20;42
"012121";"Solbiate Arno";14;18;17;35
"012121";"Solbiate Arno";15;28;13;41
"012121";"Solbiate Arno";16;18;21;39
"012121";"Solbiate Arno";17;17;19;36
"012121";"Solbiate Arno";18;21;14;35
"012121";"Solbiate Arno";19;23;17;40
"012121";"Solbiate Arno";20;17;18;35
"012121";"Solbiate Arno";21;20;29;49
"012121";"Solbiate Arno";22;16;18;34
"012121";"Solbiate Arno";23;20;17;37
"012121";"Solbiate Arno";24;16;22;38
"012121";"Solbiate Arno";25;18;21;39
"012121";"Solbiate Arno";26;22;17;39
"012121";"Solbiate Arno";27;17;16;33
"012121";"Solbiate Arno";28;15;16;31
"012121";"Solbiate Arno";29;22;20;42
"012121";"Solbiate Arno";30;23;16;39
"012121";"Solbiate Arno";31;25;30;55
"012121";"Solbiate Arno";32;26;23;49
"012121";"Solbiate Arno";33;26;20;46
"012121";"Solbiate Arno";34;19;21;40
"012121";"Solbiate Arno";35;18;21;39
"012121";"Solbiate Arno";36;36;22;58
"012121";"Solbiate Arno";37;18;31;49
"012121";"Solbiate Arno";38;23;27;50
"012121";"Solbiate Arno";39;27;14;41
"012121";"Solbiate Arno";40;26;31;57
"012121";"Solbiate Arno";41;25;28;53
"012121";"Solbiate Arno";42;21;27;48
"012121";"Solbiate Arno";43;27;12;39
"012121";"Solbiate Arno";44;24;23;47
"012121";"Solbiate Arno";45;25;31;56
"012121";"Solbiate Arno";46;27;33;60
"012121";"Solbiate Arno";47;25;31;56
"012121";"Solbiate Arno";48;37;29;66
"012121";"Solbiate Arno";49;38;26;64
"012121";"Solbiate Arno";50;33;26;59
"012121";"Solbiate Arno";51;39;33;72
"012121";"Solbiate Arno";52;37;29;66
"012121";"Solbiate Arno";53;26;30;56
"012121";"Solbiate Arno";54;27;29;56
"012121";"Solbiate Arno";55;21;37;58
"012121";"Solbiate Arno";56;33;36;69
"012121";"Solbiate Arno";57;32;47;79
"012121";"Solbiate Arno";58;26;40;66
"012121";"Solbiate Arno";59;41;28;69
"012121";"Solbiate Arno";60;34;30;64
"012121";"Solbiate Arno";61;34;33;67
"012121";"Solbiate Arno";62;32;26;58
"012121";"Solbiate Arno";63;29;37;66
"012121";"Solbiate Arno";64;29;31;60
"012121";"Solbiate Arno";65;32;26;58
"012121";"Solbiate Arno";66;16;25;41
"012121";"Solbiate Arno";67;27;25;52
"012121";"Solbiate Arno";68;33;23;56
"012121";"Solbiate Arno";69;25;37;62
"012121";"Solbiate Arno";70;13;25;38
"012121";"Solbiate Arno";71;20;25;45
"012121";"Solbiate Arno";72;22;24;46
"012121";"Solbiate Arno";73;27;33;60
"012121";"Solbiate Arno";74;23;29;52
"012121";"Solbiate Arno";75;23;23;46
"012121";"Solbiate Arno";76;12;24;36
"012121";"Solbiate Arno";77;14;19;33
"012121";"Solbiate Arno";78;12;28;40
"012121";"Solbiate Arno";79;17;19;36
"012121";"Solbiate Arno";80;17;12;29
"012121";"Solbiate Arno";81;11;21;32
"012121";"Solbiate Arno";82;12;7;19
"012121";"Solbiate Arno";83;10;17;27
"012121";"Solbiate Arno";84;11;16;27
"012121";"Solbiate Arno";85;13;19;32
"012121";"Solbiate Arno";86;14;10;24
"012121";"Solbiate Arno";87;7;12;19
"012121";"Solbiate Arno";88;2;9;11
"012121";"Solbiate Arno";89;5;7;12
"012121";"Solbiate Arno";90;3;14;17
"012121";"Solbiate Arno";91;7;9;16
"012121";"Solbiate Arno";92;3;5;8
"012121";"Solbiate Arno";93;1;2;3
"012121";"Solbiate Arno";94;2;5;7
"012121";"Solbiate Arno";95;1;5;6
"012121";"Solbiate Arno";96;0;2;2
"012121";"Solbiate Arno";97;0;1;1
"012121";"Solbiate Arno";98;1;1;2
"012121";"Solbiate Arno";99;1;0;1
"012121";"Solbiate Arno";100;0;1;1
"012121";"Solbiate Arno";999;1955;2076;4031
"012122";"Solbiate Olona";0;20;16;36
"012122";"Solbiate Olona";1;13;14;27
"012122";"Solbiate Olona";2;22;12;34
"012122";"Solbiate Olona";3;18;19;37
"012122";"Solbiate Olona";4;22;16;38
"012122";"Solbiate Olona";5;16;17;33
"012122";"Solbiate Olona";6;17;20;37
"012122";"Solbiate Olona";7;27;24;51
"012122";"Solbiate Olona";8;25;20;45
"012122";"Solbiate Olona";9;18;19;37
"012122";"Solbiate Olona";10;22;21;43
"012122";"Solbiate Olona";11;24;18;42
"012122";"Solbiate Olona";12;26;24;50
"012122";"Solbiate Olona";13;28;23;51
"012122";"Solbiate Olona";14;27;32;59
"012122";"Solbiate Olona";15;26;29;55
"012122";"Solbiate Olona";16;29;19;48
"012122";"Solbiate Olona";17;27;35;62
"012122";"Solbiate Olona";18;23;30;53
"012122";"Solbiate Olona";19;20;22;42
"012122";"Solbiate Olona";20;33;26;59
"012122";"Solbiate Olona";21;21;25;46
"012122";"Solbiate Olona";22;24;20;44
"012122";"Solbiate Olona";23;32;22;54
"012122";"Solbiate Olona";24;33;27;60
"012122";"Solbiate Olona";25;28;38;66
"012122";"Solbiate Olona";26;30;30;60
"012122";"Solbiate Olona";27;30;33;63
"012122";"Solbiate Olona";28;31;19;50
"012122";"Solbiate Olona";29;29;35;64
"012122";"Solbiate Olona";30;32;18;50
"012122";"Solbiate Olona";31;30;27;57
"012122";"Solbiate Olona";32;35;26;61
"012122";"Solbiate Olona";33;26;26;52
"012122";"Solbiate Olona";34;29;29;58
"012122";"Solbiate Olona";35;35;25;60
"012122";"Solbiate Olona";36;25;24;49
"012122";"Solbiate Olona";37;29;25;54
"012122";"Solbiate Olona";38;31;32;63
"012122";"Solbiate Olona";39;29;26;55
"012122";"Solbiate Olona";40;51;28;79
"012122";"Solbiate Olona";41;22;36;58
"012122";"Solbiate Olona";42;41;30;71
"012122";"Solbiate Olona";43;35;36;71
"012122";"Solbiate Olona";44;46;31;77
"012122";"Solbiate Olona";45;32;46;78
"012122";"Solbiate Olona";46;30;34;64
"012122";"Solbiate Olona";47;34;31;65
"012122";"Solbiate Olona";48;58;26;84
"012122";"Solbiate Olona";49;43;51;94
"012122";"Solbiate Olona";50;44;40;84
"012122";"Solbiate Olona";51;35;35;70
"012122";"Solbiate Olona";52;40;44;84
"012122";"Solbiate Olona";53;38;43;81
"012122";"Solbiate Olona";54;44;47;91
"012122";"Solbiate Olona";55;46;43;89
"012122";"Solbiate Olona";56;41;45;86
"012122";"Solbiate Olona";57;42;48;90
"012122";"Solbiate Olona";58;42;44;86
"012122";"Solbiate Olona";59;49;43;92
"012122";"Solbiate Olona";60;49;56;105
"012122";"Solbiate Olona";61;45;41;86
"012122";"Solbiate Olona";62;40;44;84
"012122";"Solbiate Olona";63;38;49;87
"012122";"Solbiate Olona";64;34;27;61
"012122";"Solbiate Olona";65;39;36;75
"012122";"Solbiate Olona";66;30;37;67
"012122";"Solbiate Olona";67;29;33;62
"012122";"Solbiate Olona";68;34;29;63
"012122";"Solbiate Olona";69;27;45;72
"012122";"Solbiate Olona";70;25;32;57
"012122";"Solbiate Olona";71;31;33;64
"012122";"Solbiate Olona";72;34;37;71
"012122";"Solbiate Olona";73;27;30;57
"012122";"Solbiate Olona";74;37;50;87
"012122";"Solbiate Olona";75;32;25;57
"012122";"Solbiate Olona";76;29;44;73
"012122";"Solbiate Olona";77;29;24;53
"012122";"Solbiate Olona";78;28;28;56
"012122";"Solbiate Olona";79;16;19;35
"012122";"Solbiate Olona";80;22;27;49
"012122";"Solbiate Olona";81;18;20;38
"012122";"Solbiate Olona";82;13;26;39
"012122";"Solbiate Olona";83;12;19;31
"012122";"Solbiate Olona";84;15;21;36
"012122";"Solbiate Olona";85;16;30;46
"012122";"Solbiate Olona";86;11;26;37
"012122";"Solbiate Olona";87;14;24;38
"012122";"Solbiate Olona";88;4;10;14
"012122";"Solbiate Olona";89;10;11;21
"012122";"Solbiate Olona";90;7;10;17
"012122";"Solbiate Olona";91;5;5;10
"012122";"Solbiate Olona";92;5;4;9
"012122";"Solbiate Olona";93;6;4;10
"012122";"Solbiate Olona";94;2;1;3
"012122";"Solbiate Olona";95;0;1;1
"012122";"Solbiate Olona";96;2;3;5
"012122";"Solbiate Olona";97;0;1;1
"012122";"Solbiate Olona";98;0;0;0
"012122";"Solbiate Olona";99;0;2;2
"012122";"Solbiate Olona";100;0;2;2
"012122";"Solbiate Olona";999;2670;2710;5380
"012123";"Somma Lombardo";0;64;46;110
"012123";"Somma Lombardo";1;65;52;117
"012123";"Somma Lombardo";2;70;65;135
"012123";"Somma Lombardo";3;58;63;121
"012123";"Somma Lombardo";4;62;76;138
"012123";"Somma Lombardo";5;62;67;129
"012123";"Somma Lombardo";6;79;70;149
"012123";"Somma Lombardo";7;77;78;155
"012123";"Somma Lombardo";8;89;72;161
"012123";"Somma Lombardo";9;92;76;168
"012123";"Somma Lombardo";10;88;100;188
"012123";"Somma Lombardo";11;89;79;168
"012123";"Somma Lombardo";12;92;91;183
"012123";"Somma Lombardo";13;75;87;162
"012123";"Somma Lombardo";14;87;79;166
"012123";"Somma Lombardo";15;89;79;168
"012123";"Somma Lombardo";16;96;81;177
"012123";"Somma Lombardo";17;81;81;162
"012123";"Somma Lombardo";18;105;95;200
"012123";"Somma Lombardo";19;76;78;154
"012123";"Somma Lombardo";20;84;89;173
"012123";"Somma Lombardo";21;89;90;179
"012123";"Somma Lombardo";22;80;78;158
"012123";"Somma Lombardo";23;104;75;179
"012123";"Somma Lombardo";24;123;87;210
"012123";"Somma Lombardo";25;109;80;189
"012123";"Somma Lombardo";26;86;75;161
"012123";"Somma Lombardo";27;105;79;184
"012123";"Somma Lombardo";28;93;93;186
"012123";"Somma Lombardo";29;89;95;184
"012123";"Somma Lombardo";30;99;88;187
"012123";"Somma Lombardo";31;94;97;191
"012123";"Somma Lombardo";32;101;79;180
"012123";"Somma Lombardo";33;95;98;193
"012123";"Somma Lombardo";34;95;103;198
"012123";"Somma Lombardo";35;91;102;193
"012123";"Somma Lombardo";36;86;116;202
"012123";"Somma Lombardo";37;103;116;219
"012123";"Somma Lombardo";38;94;121;215
"012123";"Somma Lombardo";39;141;88;229
"012123";"Somma Lombardo";40;115;119;234
"012123";"Somma Lombardo";41;133;108;241
"012123";"Somma Lombardo";42;124;95;219
"012123";"Somma Lombardo";43;129;123;252
"012123";"Somma Lombardo";44;127;111;238
"012123";"Somma Lombardo";45;117;137;254
"012123";"Somma Lombardo";46;134;133;267
"012123";"Somma Lombardo";47;148;130;278
"012123";"Somma Lombardo";48;140;120;260
"012123";"Somma Lombardo";49;149;157;306
"012123";"Somma Lombardo";50;161;135;296
"012123";"Somma Lombardo";51;148;123;271
"012123";"Somma Lombardo";52;131;155;286
"012123";"Somma Lombardo";53;123;117;240
"012123";"Somma Lombardo";54;152;153;305
"012123";"Somma Lombardo";55;148;126;274
"012123";"Somma Lombardo";56;165;126;291
"012123";"Somma Lombardo";57;165;145;310
"012123";"Somma Lombardo";58;140;162;302
"012123";"Somma Lombardo";59;147;166;313
"012123";"Somma Lombardo";60;132;141;273
"012123";"Somma Lombardo";61;146;157;303
"012123";"Somma Lombardo";62;126;127;253
"012123";"Somma Lombardo";63;118;112;230
"012123";"Somma Lombardo";64;106;100;206
"012123";"Somma Lombardo";65;113;115;228
"012123";"Somma Lombardo";66;96;105;201
"012123";"Somma Lombardo";67;106;111;217
"012123";"Somma Lombardo";68;96;110;206
"012123";"Somma Lombardo";69;100;111;211
"012123";"Somma Lombardo";70;90;102;192
"012123";"Somma Lombardo";71;89;97;186
"012123";"Somma Lombardo";72;83;103;186
"012123";"Somma Lombardo";73;73;83;156
"012123";"Somma Lombardo";74;73;94;167
"012123";"Somma Lombardo";75;76;100;176
"012123";"Somma Lombardo";76;81;83;164
"012123";"Somma Lombardo";77;69;82;151
"012123";"Somma Lombardo";78;103;104;207
"012123";"Somma Lombardo";79;57;72;129
"012123";"Somma Lombardo";80;47;87;134
"012123";"Somma Lombardo";81;65;75;140
"012123";"Somma Lombardo";82;53;83;136
"012123";"Somma Lombardo";83;58;81;139
"012123";"Somma Lombardo";84;48;92;140
"012123";"Somma Lombardo";85;52;83;135
"012123";"Somma Lombardo";86;45;65;110
"012123";"Somma Lombardo";87;28;55;83
"012123";"Somma Lombardo";88;30;54;84
"012123";"Somma Lombardo";89;28;50;78
"012123";"Somma Lombardo";90;21;37;58
"012123";"Somma Lombardo";91;14;45;59
"012123";"Somma Lombardo";92;10;22;32
"012123";"Somma Lombardo";93;9;32;41
"012123";"Somma Lombardo";94;11;25;36
"012123";"Somma Lombardo";95;5;13;18
"012123";"Somma Lombardo";96;2;13;15
"012123";"Somma Lombardo";97;4;11;15
"012123";"Somma Lombardo";98;3;10;13
"012123";"Somma Lombardo";99;1;3;4
"012123";"Somma Lombardo";100;1;5;6
"012123";"Somma Lombardo";999;8821;9055;17876
"012124";"Sumirago";0;20;17;37
"012124";"Sumirago";1;25;9;34
"012124";"Sumirago";2;15;16;31
"012124";"Sumirago";3;19;17;36
"012124";"Sumirago";4;8;26;34
"012124";"Sumirago";5;22;21;43
"012124";"Sumirago";6;21;24;45
"012124";"Sumirago";7;27;23;50
"012124";"Sumirago";8;27;14;41
"012124";"Sumirago";9;20;23;43
"012124";"Sumirago";10;26;28;54
"012124";"Sumirago";11;28;32;60
"012124";"Sumirago";12;21;30;51
